,"Secretary of ""Dad, I can't even…"", Ivanka Trump."
,Secretly borrowing your Mom's vibrator
,Secretly borrowing your Mom's vibrator (DUPE)
,Secretly celebrating when disasters occurs because you don't have to live in your parent's basement anymore
,Secretly coveting a minivan
,Secretly driving the baby without a car seat.
,Secretly drunk-dialing exes.
,Secretly getting a vasectomy
,Secretly going through your partner's phone
,Secretly happy your ex's kids are ugly
,Secretly happy your sibling is getting divorced
,Secretly hating your boss
,Secretly hating your in-laws
,Secretly looking forward to going to work on Mondays
,Secretly loving trashy TV.
,Secretly peeing in a pool.
,Secretly picking your nose in class.
,Secretly resenting your kids
,Secretly stirring someone's beverage with your boner.
,Secretly taped neckties.
,Secretly wishing they don't look like your spouse
,Secrets
,Secular wickedness.
,"Security Forces, the window lickers of the Air Force."
,Seduce
,Seducing an annoyed hobo.
,Seduction.
,Seductive dancing
,Seductively eating a burrito.
,See-through mosques.
,Seedy massage parlours
,Seedy poop.
,Seein beauty in everything.
,Seeing a dead body for the first time.
,Seeing a dove in Rome.
,Seeing a saint statue in the neighbor's yard.
,Seeing Adam naked for the first time.
,Seeing Daddy blowing Santa Claus underneath the mistletoe.
,Seeing dead people.
,Seeing fresh puke and picking up the big pieces.
,Seeing Grandma naked.
,Seeing Grandpa naked
,Seeing Granny naked.
,Seeing Jesus in my toast.
,Seeing my father cry.
,Seeing my Professor on PornHub.
,Seeing my village burned and my family slaughtered before my eyes.
,Seeing Suzy Cato in a completely new light
,Seeing the 1st Sgt's wife's titty tassles at The Driftwood.
,Seeing the future
,Seeing the Transfigured Jesus and deciding to build a tent.
,Seeing the white smoke.
,Seeing things from Hitler's perspective.
,Seeing what happens when you lock people in a room with hungry seagulls.
,Seeing who can cry the loudest
,Seeing your feet again.
,Seeing your naked reflection while waiting for the porn to load.
,Seeing your private journal entries on social media.
,"Seeing your shaved, ladyboy ass posted on Shit My LPO Says."
,seeking honey in the crotch of a hollow tree
,seemingly purposeless questions
,Seething with quiet resentment.
,Seizing control of the means of production.
,selective hearing
,Selena Gomez.
,self mastery
,Self Popping Pimples
,Self-cannibalism
,Self-driving cars
,Self-driving tanks.
,Self-flagellation.
,Self-folding lundry.
,Self-harming.
,Self-identifying as a DJ.
,Self-loathing minority women who vote Republican.
,Self-loathing.
,Self-medicating.
,Self-pity.
,Self-praising reality TV shows.
,"Self-proclaimed teen idol, Donald Trump."
,Self-reflection
,Self-replicating fudge.
,Self-righteous hipsters.
,Self-tanner gone wrong
,Selfie fail
,Selfie sticks
,Selfies
,Sell high-tops to hippies.
,Sell seashells by the seashore.
,sellin' human heads
,Selling a kidney to pay for a doctor's appointment.
,Selling crack to children.
,Selling deceased animals to blind and deaf children.
,Selling drugs to sixth graders.
,Selling hot dogs
,Selling ice to children.
,Selling my used underwear on Craigslist.
,Selling my youngest sibling for a profit.
,Selling out.
,Selling PAX memorabilia on eBay.
,Selling pirated software to under privileged schools.
,Selling weed to elementary school students.
,Selling your baby during Black Friday.
,Selling your virginity for $19.99.
,Seltzer-boarding.
,Semen residue.
,Semen stains
,Semen-flavored truffles.
,Semi-annual spousal performance reviews.
,semi-intelligent faces
,Semi-procreation.
,"SEMPER FI, MOTHER FUCKERS!"
,Senator Lindsey Graham's chubby little cheeks.
,Senators on performance enhancing drugs.
,"Sending $3,000 on ski equipment that sits in the front hall closet for 15 years."
,Sending a chimpanzee into G-LOC during f-35 training.
,Sending a strippergram to the wrong address
,Sending an Uber to pick up the kids
,Sending Nudes
,Sending the kid to daycare even when you have the day off
,Sending your ex-wife a Happy Anniversary card.
,Sending your friends links to videos they'll never watch.
,Sending yourself flowers.
,Senseless YouTube videos
,Sensually licking steamed carrot purée off a tiny spoon
,Sentient calcium.
,Sentimental bullshit.
,Separate drinking fountains for dark elves.
,Separation of merch and state.
,Seppuku.
,"September 11th, 2001."
,September 11th.
,Ser Jorah Mormont's cerulean-blue balls.
,Serana William`s black sweaty scrotum
,SERE instructors and the psychological scars their children bear.
,Serena Williams.
,Serfdom.
,Sergeant major's gentle neck kisses.
,Serial killers
,Serial killers.
,Seriously considering anal sex after natural childbirth
,Seriously fighting your shadow because you suffer from dementia and racism.
,Serving jail time for making eight-year-olds reenact THAT South Park episode.
,Serving Riunite to the French delegation.
,Sesame Street erotica.
,Sesame Street™
,Setting a hobo on fire just to feel something again.
,Setting all of the zoo animals free
,Setting all the clocks forward an hour so they go to bed early
,Setting an elderly relative adrift on an ice flow.
,Setting boundaries with co-workers.
,Setting fat kids on fire to burn calories.
,Setting my balls on fire and cartwheeling to Ohio.
,Setting someone on fire at Burning Man.
,Setting the world's record of number of grapes fitting in one's mouth
,Settling disputes over the South China Sea with a heated game of tiddlywinks.
,"Settling for Pepsi, when you really wanted cocaine."
,Seven dead and three in critical condition.
,Seven minutes in heaven
,Seven minutes in heaven.
,Seven secret herbs and spices
,Seven single socks waiting for their mates to be knit.
,Seven tubs of ass wax.
,Sevens.
,seventy senators that died
,Several decades of festering resentment.
,several different guys' dried cum stains on your My Little Pony sheets
,several fatalities
,Several Fleshlights.
,Several intertwining love stories featuring Hugh Grant.
,Several IPAC clerks doing absolutely nothing.
,Several Michael Keatons
,Several tiny dicks drawn all over your face.
,Severe down's syndrome
,Sewer rats
,Sewing two hamsters together to make a Double Hamster Supreme.
,Sewing up your torn Scrotum on the sideline before returning to the field
,sex
,Sex and pizza.
,sex councelling
,Sex dolls that look ashamed.
,Sex ed class.
,Sex in public at the Bufalo Zoo.
,Sex noises echoing from a tennis match.
,Sex on her period.
,Sex on the kitchen table.
,Sex once a month
,Sex positive people.
,Sex Ritual(s)
,Sex Slave
,Sex Slaves
,sex smell
,Sex that's so good you don't care about the herpes.
,Sex with an audience
,Sex with animals.
,Sex with my husband.
,Sex with Patrick Stewart.
,Sex with your clone.
,Sex y Roleplaying
,Sex.
,Sexercise.
,Sexism.
,Sexpats
,Sexting
,Sexting the wrong person
,Sexting while eating a tuna sandwich.
,Sexting with your girlfriend and sending the pic of your side chick.
,Sexting your ex
,Sexting.
,Sexual Death.
,Sexual degradation
,Sexual harassment.
,Sexual humiliation.
,sexual inadequacy
,Sexual intercourse.
,Sexual object-oriented programming.
,Sexual peeing.
,sexual propositioning
,sexual slavery
,Sexual tension.
,Sexual urges at inappropriate times.
,Sexually abused internet search engines.
,Sexually Abusive Doctor(s)
,Sexually charged debate of the Isreal/Palestine conflict.
,sexually-frustrated teenagers
,Sexy Abe Lincoln.
,Sexy Grandmas
,Sexy kids.
,Sexy Latinos
,Sexy MILFs
,Sexy nuns.
,Sexy Pillow Fight
,Sexy pillow fights.
,Sexy Siamese twins.
,Sexy sister wives.
,Sexy sport tops.
,Sexy UNHAS flight attendants
,Sexy witches.
,Seymour Butts.
,Sez on  mattress made of berry blue jello.
,Shade grown certified humane bamboo burp cloths
,Shady government contractors.
,Shaft.
,Shagging in a flak jacket
,Shaka Zulu
,Shaka Zulu.
,Shake 'n Bake.
,shake it a little and squeeze the tip
,shake those pom poms!
,Shakespeare enthusiasts
,Shaking a baby until it stops crying.
,Shaking hands with pig farmers.
,Shaking the dust off my feet.
,Shame and dishonor
,Shame Fucking
,Shameless pandering.
,shameless self-promotion
,Shamelessly being the little spoon.
,Shamelessly flirting with the gay parents
,Shamelessly sniffing a child's butt in public
,Shanking a fellow inmate.
,Shannon Shart Adult Diapers™.
,Shapes and colors.
,Shapeshifters.
,Shaq's massive horse cock.
,Shaquille O'Neal throwing barrels at Super Mario.
,Shaquille O'Neal's acting career.
,Share a bong at a campfire sing-along.
,Sharia law.
,Sharing a bank account.
,Sharing a fetish with Hitler.
,Sharing a house with 30 illegal immigrants
,sharing a pipe and a blanket with a real friend
,"Sharing all your most embarrassing secrets.

Except one."
,Sharing Dirty Needles
,sharing harpooner's blanket
,Sharing needles.
,Shark sugar
,Shark Watch for swim call.
,Shark Week
,shark-bone ear-rings
,Sharkisha.
,Sharknado
,Sharks with frickin' laser beams attached to their heads.
,Sharks with legs.
,Sharks.
,Sharlto Copley.
,Sharon Stone.
,Sharp objects.
,Sharpening a foam broadsword on a foam whetstone.
,Sharpie lipstick
,SHARP™ training.
,"Sharron's shitty, seashell-shaped, chartreuse she-shed by the seashore."
,Shart tank
,sharting
,Sharting (DUPE)
,Sharting & acting like it was a normal fart. Then waiting the appropriate amount of time before using the restroom to verify the damage.
,Sharting during a set of squats.
,Sharts
,Shaving
,Shaving a fully clothed person into a pool of water
,Shaving a gorilla.
,Shaving appendages.
,Shaving Dad's back.
,"Shaving eyebrows, drawing new eyebrows on."
,Shaving the dog
,Shawn Desmond CDs
,"Sheboygan, Wisconsin."
,Sheep a.k.a ISIS sex slaves.
,Sheep locators for all those lost sheep.
,Sheep shaggers
,Shemales
,Shenanigans.
,Sheriff Joe Arpaio.
,Shia LeBeouf.
,Shibari.*
,Shift supervisors and the faces they sit on.
,Shimbleshanks.
,Shimmering Strongman bronzing powder.
,Shining laser pointers at landing planes
,Shiny gadgets for sadness distraction.
,Shiny objects.
,Shiny Whore Fund.
,Shiny!
,Ship Store swag.
,Ship's laundry.
,Shipmates shipmating shipmates.
,Shipping a fish brick to Ohio.
,Shipping convicts to Australia.
,Shipping the poor off to work camps.
,Shirley Temples.
,Shirtless Rush Limbaugh
,Shit happens.
,Shit in your pants.
,Shit literally everywhere.
,Shit Sandwich
,Shit-filled raviolis.
,Shit.
,Shitloads of pizazz.
,Shitlords.
,"Shitting all over the floor like a bad, bad girl."
,Shitting an adult diaper.
,Shitting and vomiting at the same time.
,Shitting dick nipples.
,Shitting in a wacky warehouse ball pit.
,Shitting in a wizard's spell book and jizzing in his hat.
,shitting in someone else's mouth
,Shitting in the Oval Office trash can.
,Shitting in the shower and stomping it down the drain.
,Shitting in the work kettle
,Shitting in your hand and clapping
,Shitting in your hands and clapping
,Shitting on a womens chest and then smacking it with a tennis racket
,Shitting on the walls of the bathroom stall.
,Shitting out 3 days of MRES.
,Shitting out a hot stack of pancakes and a pat of butter.
,Shitting out a perfect Cumberland sausage.
,Shitting out a perfect Cumberland sausage.
,Shitting out a screaming face.
,Shitting perfectly into a hot dog bun.
,shitting your brains out on a squat toilet
,shitting yourself at a Pizza Hut Buffet™
,"Shitting' Mittens, a pair of gloves you wear when you take a dump."
,Shitty-ass grape juice.
,Shock jocks
,Shocking Inauguration Day photos of the partially nude National Mall.
,Shoe collectors
,Shoe Slut.
,Shoes several sizes too large
,Shoot tube socks out of a tuba.
,"Shooters or sliders, whichever"
,Shootin' shit.
,Shooting a harpoon into a bottlenose dolphin's adorable face.
,Shooting a Porno
,Shooting a wizard with a gun.
,Shooting amateur porn at the retirement home.
,Shooting Cecil the lion
,Shooting people with “duckface.”
,Shooting seagulls for fun.
,Shooting semen all over the place.
,Shooting semi-automatic assault rifles into the sunset together.
,Shooting stuff from a helicopter.
,Shooting the majestic wildlife scampering across the range.
,Shooting up some good heroin in a bathroom stall at the Pentagon.
